id_incidente,anio,mes,dia_semana,estacion,momento_dia,pais,tipo_area,densidad_poblacion_por_km2,tipo_delito,puntaje_severidad_delito,cantidad_victimas,genero_victima,grupo_edad_victima,lesiones_reportadas,fallecidos,perdida_financiera_usd,arma_utilizada,mes_nombre,inconsistencia_victimas,perdida_atipica,nivel_severidad
CRM0008388,2022,12,Miércoles,Otoño,Noche (10pm-2am),India,Suburbano,125,Delito de Drogas,4.1,1,Masculino,46-55,0,0,395.23,Sin Arma Registrada,Diciembre,False,False,Media
CRM0008389,2023,12,Viernes,Invierno,Mañana (6am-12pm),Turquía,Urbano,2339,Fraude,6.0,2,Masculino,56-65,0,0,45242.53,Sin Arma Registrada,Diciembre,False,True,Media
CRM0008390,2020,4,Sábado,Verano,Madrugada (2am-6am),Reino Unido,Suburbano,766,Allanamiento,6.9,1,Femenino,36-45,0,0,31.12,Sin Arma Registrada,Abril,False,False,Alta
CRM0008391,2023,12,Miércoles,Otoño,Anochecer (6pm-10pm),Reino Unido,Rural,59,Allanamiento,4.7,1,Masculino,26-35,0,0,218.86,Sin Arma Registrada,Diciembre,False,False,Media
CRM0008392,2020,6,Domingo,Verano,Mañana (6am-12pm),México,Urbano,1573,Asalto,6.0,1,Femenino,56-65,2,0,229.1,Arma Blanca,Junio,False,False,Media
CRM0008393,2024,3,Domingo,Verano,Tarde (12pm-6pm),Egipto,Rural,86,Asalto,5.6,2,Femenino,26-35,3,0,169.78,Arma Blanca,Marzo,False,False,Media
CRM0008394,2023,10,Domingo,Verano,Madrugada (2am-6am),Sudáfrica,Rural,82,Robo,8.8,1,Masculino,18-25,0,0,1039.97,Sustancia Química,Octubre,False,False,Alta
CRM0008395,2023,1,Viernes,Primavera,Tarde (12pm-6pm),Nigeria,Urbano,3991,Allanamiento,4.0,1,Masculino,Menor de 18,0,0,565.13,Sin Arma Registrada,Enero,False,False,Media
CRM0008396,2023,7,Miércoles,Primavera,Anochecer (6pm-10pm),Francia,Suburbano,166,Asalto,6.8,1,Masculino,56-65,1,0,197.57,Objeto Contundente,Julio,False,False,Alta
CRM0008397,2023,7,Domingo,Verano,Noche (10pm-2am),Brasil,Suburbano,1511,Hurto,4.6,2,Masculino,46-55,0,0,475.82,Arma de Fuego,Julio,False,False,Media
CRM0008398,2022,12,Viernes,Invierno,Mañana (6am-12pm),India,Suburbano,273,Asalto,5.6,1,Femenino,26-35,1,0,219.53,Arma Blanca,Diciembre,False,False,Media
CRM0008399,2024,4,Miércoles,Otoño,Tarde (12pm-6pm),Pakistán,Rural,129,Hurto,3.8,1,Femenino,18-25,0,0,818.79,Sin Arma Registrada,Abril,False,False,Media
CRM0008400,2024,9,Miércoles,Verano,Tarde (12pm-6pm),Sudáfrica,Rural,77,Delito de Drogas,4.2,1,Masculino,65+,0,0,92.05,Vehículo,Septiembre,False,False,Media
CRM0008401,2022,12,Sábado,Primavera,Tarde (12pm-6pm),India,Remoto,20,Tráfico de Personas,9.6,4,Masculino,26-35,0,0,70.78,Vehículo,Diciembre,False,False,Alta
CRM0008402,2024,2,Viernes,Invierno,Madrugada (2am-6am),India,Rural,51,Cibercrimen,3.8,1,Femenino,26-35,0,0,512.34,Arma Blanca,Febrero,False,False,Media
CRM0008403,2023,1,Domingo,Invierno,Anochecer (6pm-10pm),Reino Unido,Urbano,2228,Fraude,7.0,2,Masculino,56-65,0,0,3458.15,Arma Blanca,Enero,False,True,Alta
CRM0008404,2022,3,Martes,Primavera,Tarde (12pm-6pm),México,Suburbano,608,Cibercrimen,5.8,1,Masculino,46-55,0,0,7023.12,Arma Blanca,Marzo,False,True,Media
CRM0008405,2022,7,Domingo,Otoño,Tarde (12pm-6pm),Pakistán,Rural,94,Robo,8.2,4,Masculino,36-45,2,0,731.27,Arma Blanca,Julio,False,False,Alta
CRM0008406,2021,9,Viernes,Otoño,Anochecer (6pm-10pm),México,Rural,34,Tráfico de Personas,9.0,2,Masculino,46-55,0,0,206.73,Vehículo,Septiembre,False,False,Alta
CRM0008407,2020,2,Viernes,Invierno,Tarde (12pm-6pm),Egipto,Suburbano,244,Vandalismo,3.3,1,Masculino,36-45,0,0,23.93,Sin Arma Registrada,Febrero,False,False,Baja
CRM0008408,2021,6,Miércoles,Otoño,Madrugada (2am-6am),Australia,Rural,32,Cibercrimen,3.4,3,Femenino,26-35,0,0,4619.57,Desconocido,Junio,False,True,Media
CRM0008409,2022,3,Sábado,Verano,Madrugada (2am-6am),Estados Unidos,Suburbano,231,Incendio Provocado,6.9,1,Masculino,18-25,3,1,107.38,Arma de Fuego,Marzo,False,False,Alta
CRM0008410,2022,5,Sábado,Primavera,Anochecer (6pm-10pm),Nigeria,Rural,44,Allanamiento,4.1,4,Femenino,26-35,0,0,568.26,Arma de Fuego,Mayo,False,False,Media
CRM0008411,2022,12,Jueves,Verano,Noche (10pm-2am),Australia,Urbano,4604,Cibercrimen,4.9,1,Masculino,36-45,0,0,3360.52,Sustancia Química,Diciembre,False,True,Media
CRM0008412,2024,9,Lunes,Invierno,Mañana (6am-12pm),India,Rural,139,Asalto,7.4,1,Femenino,Menor de 18,2,0,216.45,Arma Blanca,Septiembre,False,False,Alta
CRM0008413,2022,3,Domingo,Primavera,Noche (10pm-2am),Egipto,Suburbano,2036,Tráfico de Personas,9.9,1,Masculino,26-35,0,0,8372.73,Sustancia Química,Marzo,False,True,Alta
CRM0008414,2022,1,Sábado,Primavera,Tarde (12pm-6pm),Canadá,Rural,160,Extorsión,7.1,2,Masculino,46-55,0,0,178.74,Arma de Fuego,Enero,False,False,Alta
CRM0008415,2020,5,Jueves,Otoño,Anochecer (6pm-10pm),Sudáfrica,Suburbano,110,Fraude,5.9,1,Femenino,26-35,0,0,1304.07,Sin Arma Registrada,Mayo,False,False,Media
CRM0008416,2020,1,Sábado,Otoño,Mañana (6am-12pm),Estados Unidos,Suburbano,328,Robo,8.7,1,Masculino,36-45,2,0,709.38,Objeto Contundente,Enero,False,False,Alta
CRM0008417,2023,8,Sábado,Primavera,Noche (10pm-2am),Brasil,Rural,31,Vandalismo,3.8,2,Masculino,36-45,0,0,42.43,Arma Blanca,Agosto,False,False,Media
CRM0008418,2023,7,Jueves,Primavera,Madrugada (2am-6am),Turquía,Remoto,30,Fraude,5.0,1,Masculino,36-45,0,0,3249.47,Arma Blanca,Julio,False,True,Media
CRM0008419,2023,11,Sábado,Otoño,Anochecer (6pm-10pm),Francia,Rural,157,Hurto,2.3,3,Femenino,56-65,0,0,205.01,Vehículo,Noviembre,False,False,Baja
CRM0008420,2020,2,Domingo,Verano,Tarde (12pm-6pm),Canadá,Rural,82,Hurto,3.4,1,Masculino,18-25,0,0,225.31,Arma Blanca,Febrero,False,False,Media
CRM0008421,2023,11,Jueves,Otoño,Madrugada (2am-6am),Estados Unidos,Rural,78,Asalto,6.7,2,Femenino,46-55,0,0,177.78,Sin Arma Registrada,Noviembre,False,False,Alta
CRM0008422,2021,9,Martes,Invierno,Noche (10pm-2am),Francia,Urbano,2653,Extorsión,6.9,4,Femenino,26-35,0,0,499.09,Sin Arma Registrada,Septiembre,False,False,Alta
CRM0008423,2021,5,Viernes,Verano,Anochecer (6pm-10pm),Turquía,Suburbano,857,Asalto,8.0,1,Desconocido,Menor de 18,4,0,184.3,Sin Arma Registrada,Mayo,False,False,Alta
CRM0008424,2020,7,Miércoles,Invierno,Tarde (12pm-6pm),Brasil,Urbano,1473,Asalto,7.8,2,Femenino,46-55,2,0,73.31,Sin Arma Registrada,Julio,False,False,Alta
CRM0008425,2020,4,Miércoles,Invierno,Noche (10pm-2am),Estados Unidos,Suburbano,132,Delito de Drogas,5.2,1,Masculino,26-35,0,0,8.5,Vehículo,Abril,False,False,Media
CRM0008426,2021,12,Martes,Verano,Noche (10pm-2am),Pakistán,Remoto,8,Allanamiento,4.3,5,Femenino,18-25,0,0,1173.55,Desconocido,Diciembre,False,False,Media
CRM0008427,2020,1,Lunes,Verano,Mañana (6am-12pm),Pakistán,Urbano,689,Violencia Doméstica,5.6,1,Desconocido,18-25,0,0,275.16,Sin Arma Registrada,Enero,False,False,Media
CRM0008428,2024,8,Lunes,Primavera,Mañana (6am-12pm),México,Remoto,22,Asalto,5.5,2,Masculino,26-35,1,0,183.43,Arma Blanca,Agosto,False,False,Media
CRM0008429,2021,1,Viernes,Invierno,Tarde (12pm-6pm),Turquía,Urbano,3893,Hurto,3.1,3,Femenino,46-55,0,0,535.98,Sin Arma Registrada,Enero,False,False,Baja
CRM0008430,2020,3,Martes,Otoño,Tarde (12pm-6pm),India,Suburbano,628,Vandalismo,3.6,1,Femenino,18-25,0,0,34.22,Sin Arma Registrada,Marzo,False,False,Media
CRM0008431,2021,6,Martes,Primavera,Anochecer (6pm-10pm),Pakistán,Rural,93,Extorsión,6.3,1,Masculino,36-45,0,0,25355.92,Arma Blanca,Junio,False,True,Media
CRM0008432,2023,8,Viernes,Invierno,Noche (10pm-2am),México,Urbano,2330,Allanamiento,5.7,1,Masculino,36-45,0,0,2854.97,Desconocido,Agosto,False,True,Media
CRM0008433,2020,8,Jueves,Primavera,Noche (10pm-2am),Nigeria,Urbano,811,Homicidio,8.4,4,Masculino,18-25,0,3,184.26,Arma de Fuego,Agosto,False,False,Alta
CRM0008434,2024,2,Jueves,Invierno,Tarde (12pm-6pm),Sudáfrica,Suburbano,240,Hurto,3.5,1,Femenino,56-65,0,0,1911.2,Arma Blanca,Febrero,False,False,Media
CRM0008435,2024,9,Sábado,Otoño,Anochecer (6pm-10pm),Francia,Urbano,1158,Hurto,4.6,1,Masculino,36-45,0,0,447.82,Sin Arma Registrada,Septiembre,False,False,Media
CRM0008436,2021,4,Jueves,Otoño,Anochecer (6pm-10pm),Egipto,Suburbano,86,Vandalismo,3.3,1,Masculino,56-65,0,0,52.95,Sin Arma Registrada,Abril,False,False,Baja
CRM0008437,2022,4,Sábado,Invierno,Mañana (6am-12pm),Brasil,Suburbano,362,Agresión Sexual,7.2,1,Masculino,56-65,4,0,170.01,Arma Blanca,Abril,False,False,Alta
CRM0008438,2020,2,Jueves,Verano,Anochecer (6pm-10pm),Sudáfrica,Remoto,20,Hurto,4.6,1,Masculino,26-35,0,0,258.48,Arma de Fuego,Febrero,False,False,Media
CRM0008439,2023,1,Lunes,Otoño,Anochecer (6pm-10pm),México,Urbano,954,Secuestro,7.5,3,Femenino,18-25,7,0,330.77,Sin Arma Registrada,Enero,False,False,Alta
CRM0008440,2022,10,Viernes,Verano,Madrugada (2am-6am),Brasil,Urbano,2332,Allanamiento,6.0,4,Masculino,65+,0,0,1525.73,Arma Blanca,Octubre,False,False,Media
CRM0008441,2021,7,Viernes,Verano,Noche (10pm-2am),Sudáfrica,Rural,68,Delito de Drogas,4.4,1,Femenino,36-45,0,0,22.83,Desconocido,Julio,False,False,Media
CRM0008442,2021,11,Viernes,Invierno,Anochecer (6pm-10pm),Egipto,Rural,39,Asalto,7.0,1,Femenino,56-65,0,0,206.29,Vehículo,Noviembre,False,False,Alta
CRM0008443,2023,10,Domingo,Primavera,Noche (10pm-2am),Indonesia,Urbano,1633,Robo,6.1,1,Masculino,36-45,0,0,485.66,Vehículo,Octubre,False,False,Media
CRM0008444,2022,3,Martes,Otoño,Mañana (6am-12pm),Australia,Suburbano,821,Hurto,3.8,2,Femenino,46-55,0,0,845.54,Objeto Contundente,Marzo,False,False,Media
CRM0008445,2021,4,Domingo,Primavera,Tarde (12pm-6pm),Brasil,Rural,41,Asalto,6.9,1,Masculino,65+,2,0,131.35,Arma de Fuego,Abril,False,False,Alta
CRM0008446,2023,11,Martes,Verano,Anochecer (6pm-10pm),Alemania,Rural,67,Robo,6.7,1,Masculino,56-65,4,0,158.46,Arma de Fuego,Noviembre,False,False,Alta
CRM0008447,2023,9,Viernes,Invierno,Anochecer (6pm-10pm),Indonesia,Remoto,7,Asalto,7.8,1,Masculino,56-65,0,0,55.81,Arma de Fuego,Septiembre,False,False,Alta
CRM0008448,2024,6,Viernes,Otoño,Noche (10pm-2am),México,Urbano,1194,Hurto,2.1,1,Femenino,56-65,0,0,252.31,Sin Arma Registrada,Junio,False,False,Baja
CRM0008449,2020,1,Martes,Otoño,Tarde (12pm-6pm),Australia,Remoto,45,Hurto,4.7,2,Femenino,65+,0,0,760.76,Arma Blanca,Enero,False,False,Media
CRM0008450,2023,9,Jueves,Primavera,Noche (10pm-2am),Australia,Suburbano,359,Delito de Drogas,5.1,1,Femenino,Menor de 18,0,0,101.25,Arma de Fuego,Septiembre,False,False,Media
CRM0008451,2023,9,Domingo,Verano,Noche (10pm-2am),México,Urbano,701,Asalto,7.1,2,Masculino,36-45,3,0,785.28,Arma Blanca,Septiembre,False,False,Alta
CRM0008452,2020,5,Jueves,Otoño,Noche (10pm-2am),Estados Unidos,Suburbano,212,Robo,8.0,1,Femenino,26-35,0,0,16.5,Desconocido,Mayo,False,False,Alta
CRM0008453,2023,8,Domingo,Invierno,Mañana (6am-12pm),México,Suburbano,270,Robo,6.5,1,Femenino,46-55,1,0,3050.89,Objeto Contundente,Agosto,False,True,Media
CRM0008454,2022,7,Lunes,Otoño,Tarde (12pm-6pm),Turquía,Suburbano,161,Allanamiento,5.0,1,Femenino,18-25,0,0,32.43,Objeto Contundente,Julio,False,False,Media
CRM0008455,2024,11,Sábado,Verano,Anochecer (6pm-10pm),Canadá,Urbano,3328,Cibercrimen,4.6,1,Femenino,26-35,0,0,7296.67,Sin Arma Registrada,Noviembre,False,True,Media
CRM0008456,2020,8,Jueves,Otoño,Mañana (6am-12pm),Francia,Suburbano,829,Homicidio,9.7,1,Masculino,18-25,1,3,214.68,Objeto Contundente,Agosto,True,False,Alta
CRM0008457,2023,9,Domingo,Invierno,Anochecer (6pm-10pm),Sudáfrica,Urbano,1087,Vandalismo,3.9,1,Femenino,26-35,0,0,20.27,Desconocido,Septiembre,False,False,Media
CRM0008458,2022,2,Miércoles,Primavera,Anochecer (6pm-10pm),Nigeria,Rural,74,Cibercrimen,3.1,1,Masculino,18-25,0,0,4300.98,Desconocido,Febrero,False,True,Baja
CRM0008459,2024,10,Lunes,Primavera,Tarde (12pm-6pm),Nigeria,Suburbano,924,Vandalismo,2.1,1,Masculino,18-25,0,0,29.77,Sin Arma Registrada,Octubre,False,False,Baja
CRM0008460,2021,5,Viernes,Invierno,Anochecer (6pm-10pm),Egipto,Urbano,1542,Hurto,4.0,4,Femenino,46-55,0,0,1900.7,Arma Blanca,Mayo,False,False,Media
CRM0008461,2024,8,Domingo,Otoño,Mañana (6am-12pm),Australia,Suburbano,1422,Allanamiento,5.6,3,Femenino,18-25,0,0,96.54,Arma de Fuego,Agosto,False,False,Media
CRM0008462,2024,3,Jueves,Otoño,Noche (10pm-2am),Francia,Urbano,2407,Delito de Drogas,6.8,2,Masculino,46-55,0,0,91.24,Desconocido,Marzo,False,False,Alta
CRM0008463,2021,11,Sábado,Verano,Anochecer (6pm-10pm),Sudáfrica,Rural,103,Asalto,5.1,3,Masculino,56-65,0,0,352.61,Sin Arma Registrada,Noviembre,False,False,Media
CRM0008464,2024,11,Sábado,Verano,Anochecer (6pm-10pm),India,Suburbano,592,Allanamiento,5.3,2,Desconocido,56-65,0,0,55.51,Arma de Fuego,Noviembre,False,False,Media
CRM0008465,2024,6,Sábado,Primavera,Noche (10pm-2am),Pakistán,Suburbano,344,Agresión Sexual,9.0,1,Femenino,18-25,0,0,48.94,Arma Blanca,Junio,False,False,Alta
CRM0008466,2021,6,Sábado,Otoño,Madrugada (2am-6am),Francia,Suburbano,253,Allanamiento,4.7,1,Femenino,Menor de 18,0,0,159.0,Desconocido,Junio,False,False,Media
CRM0008467,2022,7,Sábado,Verano,Anochecer (6pm-10pm),Sudáfrica,Suburbano,264,Agresión Sexual,9.2,1,Masculino,46-55,3,0,29.32,Sin Arma Registrada,Julio,False,False,Alta
CRM0008468,2022,11,Jueves,Otoño,Anochecer (6pm-10pm),Egipto,Suburbano,320,Violencia Doméstica,5.2,1,Masculino,26-35,0,0,143.29,Sin Arma Registrada,Noviembre,False,False,Media
CRM0008469,2021,3,Lunes,Verano,Anochecer (6pm-10pm),Brasil,Suburbano,169,Hurto,3.4,1,Masculino,18-25,0,0,666.24,Arma de Fuego,Marzo,False,False,Media
CRM0008470,2020,8,Miércoles,Verano,Noche (10pm-2am),Reino Unido,Urbano,1274,Delito de Drogas,6.0,3,Masculino,18-25,0,0,103.38,Sin Arma Registrada,Agosto,False,False,Media
CRM0008471,2021,8,Miércoles,Invierno,Tarde (12pm-6pm),Reino Unido,Remoto,12,Robo,6.8,2,Femenino,18-25,2,0,1027.39,Objeto Contundente,Agosto,False,False,Alta
CRM0008472,2021,9,Jueves,Primavera,Tarde (12pm-6pm),Pakistán,Suburbano,92,Cibercrimen,3.2,5,Femenino,26-35,0,0,4154.01,Desconocido,Septiembre,False,True,Baja
CRM0008473,2022,8,Domingo,Primavera,Noche (10pm-2am),Indonesia,Rural,193,Fraude,6.8,2,Masculino,46-55,0,0,261.56,Sin Arma Registrada,Agosto,False,False,Alta
CRM0008474,2021,3,Domingo,Verano,Noche (10pm-2am),Estados Unidos,Suburbano,267,Agresión Sexual,9.7,1,Masculino,26-35,4,0,103.26,Sin Arma Registrada,Marzo,False,False,Alta
CRM0008475,2024,6,Domingo,Primavera,Anochecer (6pm-10pm),Sudáfrica,Suburbano,316,Fraude,6.7,1,Femenino,26-35,0,0,13341.36,Arma Blanca,Junio,False,True,Alta
CRM0008476,2023,9,Miércoles,Verano,Anochecer (6pm-10pm),México,Urbano,1087,Fraude,6.9,2,Femenino,36-45,0,0,1830.66,Arma de Fuego,Septiembre,False,False,Alta
CRM0008477,2020,1,Miércoles,Otoño,Noche (10pm-2am),India,Suburbano,590,Violencia Doméstica,5.6,1,Masculino,18-25,3,0,61.53,Objeto Contundente,Enero,False,False,Media
CRM0008478,2023,3,Jueves,Invierno,Anochecer (6pm-10pm),Estados Unidos,Urbano,1773,Hurto,2.5,1,Femenino,65+,0,0,1305.16,Sin Arma Registrada,Marzo,False,False,Baja
CRM0008479,2023,2,Domingo,Primavera,Anochecer (6pm-10pm),Estados Unidos,Suburbano,518,Allanamiento,4.1,2,Masculino,18-25,0,0,1629.42,Arma Blanca,Febrero,False,False,Media
CRM0008480,2024,12,Domingo,Otoño,Anochecer (6pm-10pm),India,Remoto,25,Hurto,4.7,4,Masculino,36-45,0,0,3851.94,Sin Arma Registrada,Diciembre,False,True,Media
CRM0008481,2020,8,Lunes,Primavera,Anochecer (6pm-10pm),México,Rural,54,Cibercrimen,5.3,2,Femenino,56-65,0,0,3096.35,Arma de Fuego,Agosto,False,True,Media
CRM0008482,2021,6,Domingo,Primavera,Anochecer (6pm-10pm),Nigeria,Urbano,1163,Asalto,6.9,1,Femenino,26-35,0,0,105.12,Arma Blanca,Junio,False,False,Alta
CRM0008483,2024,10,Domingo,Primavera,Tarde (12pm-6pm),India,Urbano,1098,Delito de Drogas,6.8,1,Masculino,36-45,0,0,51.58,Sin Arma Registrada,Octubre,False,False,Alta
CRM0008484,2024,11,Sábado,Primavera,Tarde (12pm-6pm),Estados Unidos,Urbano,715,Fraude,5.3,5,Masculino,Menor de 18,0,0,1330.49,Sin Arma Registrada,Noviembre,False,False,Media
CRM0008485,2023,11,Sábado,Otoño,Tarde (12pm-6pm),Turquía,Remoto,17,Fraude,3.5,1,Masculino,36-45,0,0,2728.46,Arma Blanca,Noviembre,False,True,Media
CRM0008486,2023,8,Miércoles,Otoño,Noche (10pm-2am),Alemania,Urbano,1191,Asalto,5.5,1,Femenino,56-65,2,0,81.41,Sin Arma Registrada,Agosto,False,False,Media
CRM0008487,2020,2,Domingo,Otoño,Mañana (6am-12pm),Canadá,Urbano,4373,Asalto,5.4,1,Masculino,56-65,0,0,413.77,Arma Blanca,Febrero,False,False,Media
CRM0008488,2022,11,Miércoles,Verano,Madrugada (2am-6am),Pakistán,Urbano,5932,Asalto,5.9,1,Masculino,65+,3,0,71.46,Objeto Contundente,Noviembre,False,False,Media
CRM0008489,2021,6,Miércoles,Verano,Anochecer (6pm-10pm),Brasil,Rural,43,Homicidio,8.8,2,Femenino,18-25,3,1,848.91,Objeto Contundente,Junio,False,False,Alta
CRM0008490,2021,7,Viernes,Invierno,Noche (10pm-2am),Alemania,Suburbano,135,Hurto,4.4,4,Masculino,26-35,0,0,10.85,Sin Arma Registrada,Julio,False,False,Media
CRM0008491,2024,8,Sábado,Invierno,Tarde (12pm-6pm),Sudáfrica,Urbano,3993,Vandalismo,1.6,1,Masculino,18-25,0,0,52.43,Sin Arma Registrada,Agosto,False,False,Baja
CRM0008492,2020,9,Sábado,Otoño,Anochecer (6pm-10pm),Reino Unido,Urbano,5387,Robo,8.2,1,Masculino,26-35,1,0,1220.0,Sin Arma Registrada,Septiembre,False,False,Alta
CRM0008493,2022,5,Domingo,Primavera,Madrugada (2am-6am),Alemania,Urbano,868,Agresión Sexual,8.5,2,Masculino,26-35,1,0,50.16,Sin Arma Registrada,Mayo,False,False,Alta
CRM0008494,2024,11,Miércoles,Verano,Anochecer (6pm-10pm),Estados Unidos,Suburbano,248,Cibercrimen,6.0,1,Masculino,18-25,0,0,775.29,Sin Arma Registrada,Noviembre,False,False,Media
CRM0008495,2021,3,Sábado,Otoño,Tarde (12pm-6pm),Reino Unido,Suburbano,230,Robo,8.3,2,Femenino,65+,0,0,790.4,Desconocido,Marzo,False,False,Alta
CRM0008496,2024,2,Martes,Verano,Noche (10pm-2am),Pakistán,Rural,104,Hurto,4.9,2,Masculino,36-45,0,0,922.79,Vehículo,Febrero,False,False,Media
CRM0008497,2024,8,Jueves,Invierno,Anochecer (6pm-10pm),Indonesia,Urbano,3489,Secuestro,7.7,2,Masculino,56-65,6,0,23.3,Objeto Contundente,Agosto,False,False,Alta
CRM0008498,2023,1,Viernes,Otoño,Anochecer (6pm-10pm),India,Urbano,605,Vandalismo,1.4,2,Masculino,26-35,0,0,49.13,Objeto Contundente,Enero,False,False,Baja
CRM0008499,2021,10,Jueves,Otoño,Tarde (12pm-6pm),Reino Unido,Suburbano,232,Fraude,5.0,1,Femenino,26-35,0,0,25016.64,Arma de Fuego,Octubre,False,True,Media
CRM0008500,2021,6,Domingo,Primavera,Madrugada (2am-6am),Pakistán,Suburbano,200,Fraude,3.5,3,Masculino,18-25,0,0,4005.52,Objeto Contundente,Junio,False,True,Media
CRM0008501,2022,2,Miércoles,Primavera,Anochecer (6pm-10pm),Sudáfrica,Suburbano,128,Allanamiento,5.5,1,Masculino,36-45,0,0,107.14,Sin Arma Registrada,Febrero,False,False,Media
CRM0008502,2021,3,Sábado,Verano,Tarde (12pm-6pm),Pakistán,Urbano,454,Hurto,2.8,2,Masculino,36-45,0,0,67.06,Arma Blanca,Marzo,False,False,Baja
CRM0008503,2021,8,Miércoles,Invierno,Tarde (12pm-6pm),Sudáfrica,Suburbano,920,Vandalismo,2.5,1,Masculino,36-45,0,0,81.27,Sin Arma Registrada,Agosto,False,False,Baja
CRM0008504,2024,1,Miércoles,Invierno,Tarde (12pm-6pm),India,Urbano,1319,Homicidio,9.9,1,Masculino,26-35,4,3,367.52,Sin Arma Registrada,Enero,True,False,Alta
CRM0008505,2021,6,Miércoles,Primavera,Madrugada (2am-6am),India,Urbano,1594,Delito de Drogas,4.9,1,Femenino,18-25,0,0,163.18,Objeto Contundente,Junio,False,False,Media
CRM0008506,2023,3,Sábado,Verano,Noche (10pm-2am),Sudáfrica,Rural,70,Asalto,8.0,1,Masculino,36-45,2,0,605.23,Sin Arma Registrada,Marzo,False,False,Alta
CRM0008507,2020,6,Jueves,Invierno,Noche (10pm-2am),India,Urbano,1193,Vandalismo,1.7,1,Masculino,46-55,0,0,69.35,Arma Blanca,Junio,False,False,Baja
CRM0008508,2023,3,Domingo,Otoño,Tarde (12pm-6pm),Alemania,Urbano,2596,Delito de Drogas,4.6,1,Masculino,26-35,0,0,55.7,Desconocido,Marzo,False,False,Media
CRM0008509,2024,11,Domingo,Primavera,Noche (10pm-2am),India,Suburbano,813,Violencia Doméstica,6.6,1,Masculino,26-35,1,0,74.86,Objeto Contundente,Noviembre,False,False,Media
CRM0008510,2021,11,Sábado,Invierno,Mañana (6am-12pm),Reino Unido,Rural,68,Robo,8.5,1,Femenino,18-25,1,0,818.76,Sin Arma Registrada,Noviembre,False,False,Alta
CRM0008511,2021,8,Martes,Otoño,Tarde (12pm-6pm),Estados Unidos,Suburbano,208,Fraude,6.0,1,Masculino,56-65,0,0,1244.98,Sin Arma Registrada,Agosto,False,False,Media
CRM0008512,2023,5,Sábado,Invierno,Noche (10pm-2am),Brasil,Suburbano,633,Hurto,4.2,1,Masculino,18-25,0,0,544.21,Arma de Fuego,Mayo,False,False,Media
CRM0008513,2023,4,Sábado,Invierno,Tarde (12pm-6pm),India,Remoto,31,Cibercrimen,3.8,1,Femenino,26-35,0,0,694.28,Arma Blanca,Abril,False,False,Media
CRM0008514,2023,9,Domingo,Otoño,Anochecer (6pm-10pm),Canadá,Urbano,634,Fraude,3.1,1,Masculino,26-35,0,0,13.38,Sustancia Química,Septiembre,False,False,Baja
CRM0008515,2021,5,Lunes,Otoño,Noche (10pm-2am),Pakistán,Suburbano,640,Asalto,5.5,2,Masculino,46-55,4,0,112.43,Arma de Fuego,Mayo,False,False,Media
CRM0008516,2021,12,Domingo,Primavera,Madrugada (2am-6am),Brasil,Suburbano,1277,Vandalismo,2.0,3,Desconocido,Menor de 18,0,0,110.1,Arma Blanca,Diciembre,False,False,Baja
CRM0008517,2024,4,Miércoles,Primavera,Madrugada (2am-6am),Francia,Suburbano,352,Asalto,7.9,2,Masculino,36-45,3,0,26.7,Arma de Fuego,Abril,False,False,Alta
CRM0008518,2024,8,Domingo,Otoño,Tarde (12pm-6pm),India,Suburbano,594,Hurto,4.8,4,Masculino,Menor de 18,0,0,978.37,Arma de Fuego,Agosto,False,False,Media
CRM0008519,2022,8,Domingo,Primavera,Anochecer (6pm-10pm),Reino Unido,Suburbano,330,Hurto,2.6,2,Masculino,18-25,0,0,795.5,Sin Arma Registrada,Agosto,False,False,Baja
CRM0008520,2024,8,Domingo,Invierno,Anochecer (6pm-10pm),Brasil,Suburbano,498,Robo,8.2,1,Femenino,36-45,0,0,156.4,Desconocido,Agosto,False,False,Alta
CRM0008521,2022,4,Sábado,Invierno,Tarde (12pm-6pm),Reino Unido,Urbano,4218,Cibercrimen,4.7,1,Masculino,36-45,0,0,40342.26,Vehículo,Abril,False,True,Media
CRM0008522,2022,1,Sábado,Invierno,Anochecer (6pm-10pm),Francia,Suburbano,408,Homicidio,8.1,3,Masculino,56-65,0,1,86.54,Arma Blanca,Enero,False,False,Alta
CRM0008523,2021,2,Martes,Invierno,Noche (10pm-2am),India,Urbano,1630,Fraude,4.5,1,Femenino,56-65,0,0,310.41,Objeto Contundente,Febrero,False,False,Media
CRM0008524,2022,4,Domingo,Otoño,Noche (10pm-2am),India,Urbano,1763,Agresión Sexual,8.5,1,Femenino,18-25,2,0,237.95,Vehículo,Abril,False,False,Alta
CRM0008525,2022,10,Jueves,Primavera,Anochecer (6pm-10pm),Pakistán,Suburbano,451,Allanamiento,6.0,1,Masculino,26-35,0,0,1361.4,Sin Arma Registrada,Octubre,False,False,Media
CRM0008526,2020,2,Viernes,Primavera,Noche (10pm-2am),Reino Unido,Suburbano,582,Violencia Doméstica,5.9,1,Femenino,46-55,4,0,275.39,Objeto Contundente,Febrero,False,False,Media
CRM0008527,2022,11,Sábado,Verano,Tarde (12pm-6pm),México,Suburbano,657,Violencia Doméstica,7.8,3,Femenino,46-55,4,0,58.19,Arma Blanca,Noviembre,False,False,Alta
